Fuel type,body type,transmission,ownerNo,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City
Petrol,SUV,Manual,1,Kia,Kia Seltos,2021,13.5,Comprehensive,11000,16.8,5,Grey,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2021,14.5,Third Party insurance,10000,15.1,7,White,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,6.5,Third Party insurance,40000,17.52,5,Others,Kolkata
Petrol,MUV,Manual,1,Honda,Honda Mobilio,2014,4.0,Comprehensive,25000,17.3,7,White,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2021,12.7,Comprehensive,55000,19.24556842105263,7,White,Kolkata
Petrol,Hatchback,Manual,4,Maruti,Maruti Swift,2010,1.65,Third Party insurance,80000,16.1,5,Others,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,9.7,Comprehensive,8126,18.27,5,Blue,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2016,3.3,Comprehensive,42000,20.51,5,Silver,Kolkata
Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2013,3.7,Comprehensive,32000,23.4,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.08,Comprehensive,11736,24.7,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2014,2.85,Comprehensive,21679,20.36,5,Silver,Kolkata
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,7.0,Third Party insurance,39000,24.3,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2021,3.67,Comprehensive,11333,22.05,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.19,Comprehensive,13440,22.05,5,Blue,Kolkata
Diesel,Sedan,Automatic,2,Skoda,Skoda Superb,2019,16.95,Third Party insurance,46900,18.19,5,White,Kolkata
Cng,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,4.99,Comprehensive,18930,32.52,5,Silver,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,10.0,Third Party insurance,80000,16.0,7,White,Kolkata
Cng,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,4.7,Comprehensive,17851,32.52,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2021,3.4,Comprehensive,22392,22.05,5,Blue,Kolkata
Petrol,MUV,Manual,1,Kia,Kia Carens,2022,14.5,Comprehensive,29017,16.2,7,Dark Blue,Kolkata
Petrol,SUV,Manual,1,Jeep,Jeep Compass,2021,15.95,Comprehensive,9000,14.1,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Zen,2003,50.0,Third Party insurance,30000,17.3,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2017,2.7,Third Party insurance,10000,21.1,5,Others,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,8.75,Comprehensive,30559,18.27,5,Red,Kolkata
Diesel,SUV,Automatic,2,Hyundai,Hyundai Creta,2018,8.5,Third Party insurance,60000,17.6,5,Others,Kolkata
Petrol,Sedan,Manual,1,Ford,Ford Aspire,2016,3.0,Third Party insurance,50000,18.16,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2012,2.5,Third Party insurance,20000,18.5,5,Others,Kolkata
Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2022,5.4,Third Party insurance,10000,22.0,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Toyota,Toyota Etios Cross,2014,3.3,Comprehensive,19830,18.16,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2020,4.09,Comprehensive,24670,21.7,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,4.84,Comprehensive,14327,18.9,5,Blue,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2018,14.0,Third Party insurance,50000,17.1,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,2.39,Comprehensive,18987,20.92,5,Red,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2019,3.35,Comprehensive,55973,23.95,5,White,Kolkata
Petrol,Sedan,Automatic,2,Hyundai,Hyundai Verna,2021,10.65,Comprehensive,9000,18.45,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.15,Comprehensive,27094,24.7,5,Grey,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto,2008,80.0,Third Party insurance,60000,19.7,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,6.14,Comprehensive,4914,20.7,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,2013,2.51,Comprehensive,25171,19.0,5,Orange,Kolkata
Petrol,SUV,Manual,1,Tata,Tata Nexon,2018,5.75,Third Party insurance,40000,17.0,5,Others,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2018,9.99,Comprehensive,42000,17.1,5,Black,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2020,6.99,Third Party,28400,18.27,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Mahindra,Mahindra Thar,2021,17.5,Comprehensive,20857,19.24556842105263,4,Grey,Kolkata
Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2009,1.75,Third Party,61000,16.8,5,Red,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,5.99,Comprehensive,75760,15.1,7,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,3.35,Third Party insurance,31000,18.9,5,Orange,Kolkata
Diesel,Sedan,Automatic,1,Hyundai,Hyundai Verna,2015,4.5,Third Party insurance,54000,19.08,5,Grey,Kolkata
Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2014,3.0,Third Party insurance,60000,16.47,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Honda,Honda Brio,2013,1.99,Third Party insurance,68943,19.4,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,3.99,Comprehensive,8582,22.05,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.29,Comprehensive,22868,22.05,5,Red,Kolkata
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2016,5.5,Comprehensive,76165,24.3,5,Maroon,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,5.74,Comprehensive,27047,20.7,5,Grey,Kolkata
Petrol,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,5.22,Comprehensive,35538,21.21,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Kia,Kia Seltos,2023,14.0,Comprehensive,8700,19.24556842105263,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2016,3.99,Comprehensive,76293,22.0,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2018,1.85,Comprehensive,34000,20.63,5,Golden,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2022,12.99,Comprehensive,12113,18.3,5,White,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2018,8.28,Comprehensive,87172,15.8,5,Orange,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2021,3.0,Third Party insurance,20000,18.9,5,Others,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda City,2014,3.95,Third Party insurance,55000,26.0,5,Red,Kolkata
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,2.8,Comprehensive,51321,21.9,5,Grey,Kolkata
Petrol,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2019,48.99,Comprehensive,29781,15.68,5,Black,Kolkata
Petrol,SUV,Manual,0,Skoda,Skoda Kushaq,2022,12.5,Third Party insurance,15400,19.2,5,Grey,Kolkata
Diesel,SUV,Manual,2,Ford,Ford Ecosport,2021,8.99,Comprehensive,21000,21.7,5,White,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2019,8.5,Third Party insurance,34000,20.5,5,White,Kolkata
Diesel,SUV,Automatic,1,MG,MG Gloster,2021,32.0,Third Party insurance,19000,12.4,6,Red,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2015,2.46,Comprehensive,65595,21.1,5,Blue,Kolkata
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2014,4.8,Third Party insurance,10000,22.7,5,Red,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,11.21,Comprehensive,51441,15.1,7,White,Kolkata
Diesel,SUV,Manual,3,Ford,Ford Ecosport,2014,4.19,Comprehensive,70057,22.7,5,Red,Kolkata
Petrol,SUV,Manual,1,Kia,Kia Seltos,2020,10.5,Third Party,14000,16.8,5,Grey,Kolkata
Petrol,Sedan,Manual,1,Skoda,Skoda Rapid,2020,7.34,Comprehensive,35984,18.97,5,Grey,Kolkata
Diesel,SUV,Manual,1,Renault,Renault Captur,2017,5.65,Comprehensive,80443,20.37,5,Silver,Kolkata
Diesel,MUV,Manual,2,Toyota,Toyota Innova,2008,2.0,Third Party insurance,150000,12.8,8,Silver,Kolkata
Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2014,6.29,Comprehensive,87893,15.1,7,Silver,Kolkata
Lpg,Hatchback,Manual,2,Maruti,Maruti Wagon R,2009,65.0,Third Party insurance,120000,17.3,5,Silver,Kolkata
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20 Active,2015,5.19,Comprehensive,49441,21.19,5,Red,Kolkata
Petrol,SUV,Automatic,1,MG,MG Astor,2022,16.07,Comprehensive,6015,14.34,5,Black,Kolkata
Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2021,13.0,Comprehensive,30908,19.24556842105263,5,Black,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2017,11.0,Third Party insurance,34441,17.1,5,Red,Kolkata
Petrol,SUV,Manual,1,Honda,Honda CR-V,2010,2.0,Third Party insurance,74000,14.0,5,Black,Kolkata
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2019,8.5,Third Party insurance,30000,19.34,7,Others,Kolkata
Diesel,SUV,Automatic,1,Audi,Audi Q3,2014,10.0,Third Party insurance,68000,15.73,5,White,Kolkata
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2014,1.5,Third Party insurance,55000,15.6,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2014,2.39,Comprehensive,37000,20.36,5,Grey,Kolkata
Petrol,MUV,Manual,1,Datsun,Datsun GO Plus,2016,2.8,Third Party insurance,40000,20.62,7,Others,Kolkata
Diesel,SUV,Automatic,1,Jeep,Jeep Compass,2021,20.5,Third Party insurance,40300,14.9,5,Red,Kolkata
Diesel,MUV,Manual,1,Toyota,Toyota Innova,2011,4.5,Third Party insurance,125000,12.8,8,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,3.16,Comprehensive,43317,22.05,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,3.36,Comprehensive,21298,22.05,5,Grey,Kolkata
Electric,SUV,Automatic,1,Tata,Tata Nexon EV,2023,16.0,Third Party insurance,10000,19.24556842105263,5,Others,Kolkata
Petrol,SUV,Manual,1,Honda,Honda WR-V,2020,6.87,Comprehensive,33393,16.5,5,Silver,Kolkata
Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,3.27,Comprehensive,34622,24.0,5,Grey,Kolkata
Petrol,Minivans,Manual,1,Maruti,Maruti Eeco,2019,3.95,Comprehensive,21166,19.71,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2019,8.95,Comprehensive,126254,17.6,5,White,Kolkata
Petrol,Convertibles,Automatic,3,Jaguar,Jaguar F-TYPE,2014,64.0,Comprehensive,31828,15.15,2,Orange,Kolkata
Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2016,2.74,Comprehensive,43595,20.63,5,Silver,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2015,4.2,Comprehensive,22276,20.73,5,White,Kolkata
Electric,Sedan,Automatic,1,Tata,Tata Tigor EV,2023,13.5,Third Party insurance,10000,19.24556842105263,5,Others,Kolkata
Petrol,Minivans,Manual,3,Maruti,Maruti Eeco,2010,1.5,Third Party insurance,100000,15.37,7,Others,Kolkata
Petrol,Minivans,Manual,3,Maruti,Maruti Eeco,2010,1.4,Third Party insurance,60000,15.37,7,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2016,2.9,Comprehensive,10415,20.36,5,Silver,Kolkata
Petrol,Minivans,Manual,1,Maruti,Maruti Eeco,2013,1.6,Third Party insurance,20000,15.37,5,Others,Kolkata
Petrol,SUV,Manual,2,Tata,Tata Punch,2022,5.9,Third Party insurance,10000,20.09,5,Others,Kolkata
Diesel,SUV,Automatic,1,Toyota,Toyota Fortuner Legender,2021,36.0,Third Party insurance,60000,19.24556842105263,7,Others,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2007,28.0,Third Party insurance,30000,24.7,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2005,40.0,Third Party insurance,60000,18.9,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,4.0,Third Party insurance,90000,18.9,5,Others,Kolkata
Diesel,SUV,Manual,1,Honda,Honda WR-V,2019,7.87,Comprehensive,42015,25.5,5,Grey,Kolkata
Diesel,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2018,8.99,Comprehensive,72456,21.43,5,White,Kolkata
Diesel,Sedan,Manual,1,Mahindra Renault,Mahindra Renault Logan,2009,1.25,Third Party insurance,60000,19.2,5,Gray,Kolkata
Diesel,Hatchback,Manual,1,Maruti,Maruti Ritz,2014,2.68,Comprehensive,116032,23.2,5,Silver,Kolkata
Diesel,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2014,3.4,Third Party insurance,30000,20.34,5,Others,Kolkata
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2019,28.0,Third Party insurance,40000,10.91,7,Gray,Kolkata
Petrol,Hatchback,Manual,2,Tata,Tata Tiago,2017,2.65,Third Party insurance,40000,23.84,5,Others,Kolkata
Diesel,Hatchback,Manual,2,Tata,Tata Tiago,2017,2.65,Third Party insurance,40000,27.28,5,Others,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2016,7.0,Third Party insurance,51000,16.0,7,White,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,4.5,Third Party insurance,30000,18.9,5,Gray,Kolkata
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2021,9.5,Comprehensive,15885,19.01,7,Grey,Kolkata
Diesel,SUV,Manual,1,Renault,Renault Duster,2013,2.0,Third Party insurance,65000,20.45,5,Silver,Kolkata
Petrol,Sedan,Automatic,1,Audi,Audi A3,2018,18.0,Third Party insurance,10000,19.8,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2017,1.6,Third Party insurance,20000,21.1,5,Others,Kolkata
Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2015,10.0,Third Party insurance,70000,18.88,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2016,17.0,Third Party insurance,50000,12.62,7,White,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2014,5.0,Third Party insurance,53000,15.1,7,Others,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2021,12.2,Third Party insurance,10000,18.3,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2020,4.37,Third Party insurance,20000,20.09,5,Gray,Kolkata
Petrol,MUV,Manual,1,Kia,Kia Carens,2022,12.0,Third Party insurance,33000,16.2,7,White,Kolkata
Petrol,Sedan,Automatic,3,Honda,Honda Civic,2008,1.5,Third Party insurance,60000,12.9,5,Others,Kolkata
Petrol,Sedan,Automatic,3,BMW,BMW 3 Series,2010,4.0,Third Party insurance,20000,12.05,5,Others,Kolkata
Petrol,Minivans,Manual,1,Maruti,Maruti Eeco,2021,4.2,Third Party insurance,20000,16.11,7,Others,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2013,1.9,Third Party insurance,20000,18.9,5,Others,Kolkata
Petrol,Minivans,Manual,3,Maruti,Maruti Eeco,2010,1.75,Third Party insurance,50000,15.37,7,Red,Kolkata
Petrol,Minivans,Manual,3,Maruti,Maruti Eeco,2010,1.75,Third Party insurance,50000,15.37,7,Red,Kolkata
Petrol,MUV,Manual,1,Renault,Renault Triber,2020,5.5,Third Party insurance,30000,20.0,7,White,Kolkata
Petrol,SUV,Manual,1,Mahindra,Mahindra Thar,2022,14.0,Third Party insurance,10000,15.2,4,Others,Kolkata
Diesel,SUV,Manual,4,Mahindra,Mahindra Scorpio,2007,1.2,Third Party insurance,120000,10.5,7,Gray,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,6.5,Third Party insurance,40000,20.7,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,6.0,Third Party insurance,10000,18.6,5,White,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio X,2019,4.5,Comprehensive,28689,21.63,5,Grey,Kolkata
Petrol,Convertibles,Automatic,3,Mercedes-Benz,Mercedes-Benz E-Class,2013,27.5,Comprehensive,42719,10.93,2,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2004,45.0,Third Party insurance,30000,19.7,5,Others,Kolkata
Electric,SUV,Automatic,1,Tata,Tata Nexon EV Prime,2020,12.2,Comprehensive,53700,19.24556842105263,5,White,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2016,5.99,Comprehensive,69150,15.29,5,White,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2015,7.0,Third Party insurance,65480,15.4,9,White,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2018,5.5,Comprehensive,42411,18.6,5,Blue,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2015,3.35,Third Party insurance,72000,17.4,5,Maroon,Kolkata
Electric,SUV,Automatic,1,Tata,Tata Nexon EV Prime,2020,12.75,Third Party insurance,31100,19.24556842105263,5,White,Kolkata
Diesel,MUV,Manual,1,Mahindra,Mahindra Xylo,2015,3.0,Third Party insurance,66000,14.95,7,White,Kolkata
Electric,SUV,Automatic,1,Tata,Tata Nexon EV Prime,2021,13.5,Comprehensive,26000,19.24556842105263,5,Green,Kolkata
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,3.5,Third Party,11000,23.01,5,Red,Kolkata
Petrol,Sedan,Manual,2,Honda,Honda City,2016,4.75,Third Party,23000,17.8,5,Black,Kolkata
Petrol,Hatchback,Automatic,1,Toyota,Toyota Glanza,2021,7.65,Third Party,5000,19.56,5,Grey,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2021,11.5,Third Party insurance,24000,19.24556842105263,5,Red,Kolkata
Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2017,21.0,Comprehensive,61901,17.9,5,White,Kolkata
Petrol,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2010,2.5,Third Party insurance,50000,14.53,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,1.65,Comprehensive,41232,15.6,5,Grey,Kolkata
Electric,Sedan,Automatic,1,Tata,Tata Tigor EV,2022,9.0,Third Party insurance,48277,19.24556842105263,5,Blue,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2017,3.5,Third Party insurance,37000,20.51,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Audi,Audi Q3,2017,17.0,Comprehensive,34689,15.17,5,Black,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2019,8.0,Comprehensive,32475,15.8,5,White,Kolkata
Petrol,SUV,Automatic,1,Volvo,Volvo XC40,2023,44.5,Comprehensive,411,12.18,5,Blue,Kolkata
Petrol,SUV,Automatic,1,Land Rover,Land Rover Discovery Sport,2019,40.5,Comprehensive,33004,12.81,7,White,Kolkata
Petrol,SUV,Automatic,2,Audi,Audi Q5,2010,9.0,Comprehensive,50245,11.81,5,White,Kolkata
Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV300,2021,11.25,Third Party insurance,24000,17.0,5,Grey,Kolkata
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2013,3.0,Third Party insurance,39000,22.9,5,Grey,Kolkata
Diesel,SUV,Manual,1,Honda,Honda WR-V,2018,5.5,Third Party insurance,40000,25.5,5,Grey,Kolkata
Diesel,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2012,2.0,Third Party insurance,65000,21.43,5,White,Kolkata
Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2015,3.75,Third Party insurance,73000,26.21,5,Black,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,4.99,Third Party insurance,29000,20.7,5,Red,Kolkata
Diesel,SUV,Automatic,1,Renault,Renault Duster,2017,6.0,Third Party insurance,50000,19.6,5,White,Kolkata
Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz M-Class,2012,7.75,Third Party insurance,80000,11.74,5,White,Kolkata
Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2020,18.0,Third Party insurance,15000,13.68,7,Red,Kolkata
Diesel,SUV,Manual,1,Toyota,Toyota Fortuner,2017,25.25,Comprehensive,56400,14.24,7,Brown,Kolkata
Petrol,Hatchback,Manual,1,Honda,Honda Brio,2013,1.9,Third Party insurance,61000,19.4,5,Blue,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2018,10.0,Third Party insurance,28831,16.3,5,Black,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda City,2018,7.9,Third Party insurance,49000,25.6,5,Brown,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2016,5.25,Comprehensive,27460,17.8,5,Grey,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2021,7.24,Third Party insurance,14000,19.56,5,Red,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2014,4.35,Comprehensive,43985,17.4,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2012,2.95,Comprehensive,28322,17.0,5,Grey,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2022,16.75,Comprehensive,12000,19.24556842105263,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2022,5.75,Comprehensive,15000,20.89,5,Blue,Kolkata
Petrol,Sedan,Manual,2,Ford,Ford Aspire,2017,3.35,Comprehensive,71762,18.16,5,Red,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra TUV 300,2017,5.99,Comprehensive,75000,18.49,7,White,Kolkata
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2017,6.5,Comprehensive,79000,19.12,5,Maroon,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2016,4.85,Comprehensive,38734,17.8,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2022,5.75,Comprehensive,22000,24.97,5,Silver,Kolkata
Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,2017,6.5,Comprehensive,54000,18.19,5,Grey,Kolkata
Diesel,SUV,Manual,1,Renault,Renault Duster,2016,4.5,Comprehensive,50000,19.87,5,Brown,Kolkata
Diesel,SUV,Manual,1,Honda,Honda BR-V,2016,6.25,Comprehensive,68000,21.9,7,Brown,Kolkata
Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,2017,6.5,Comprehensive,54000,18.19,5,Grey,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,5.45,Third Party insurance,32337,18.6,5,Silver,Kolkata
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2019,8.35,Comprehensive,21873,19.34,7,Grey,Kolkata
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2020,4.15,Comprehensive,17330,21.74,5,Blue,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2020,5.45,Comprehensive,28316,17.8,5,Red,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2021,9.75,Comprehensive,19000,18.0,5,Brown,Kolkata
Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,2021,9.5,Comprehensive,22000,18.15,5,White,Kolkata
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2019,7.95,Comprehensive,49000,24.3,5,Red,Kolkata
Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,2017,7.25,Comprehensive,48000,24.52,7,Grey,Kolkata
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2015,4.75,Comprehensive,65000,15.9,5,Orange,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2018,7.99,Comprehensive,51000,15.29,5,Grey,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2020,9.9,Comprehensive,32000,17.4,5,White,Kolkata
Petrol,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2014,6.25,Comprehensive,34000,14.28,5,Black,Kolkata
Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,5.5,Comprehensive,65000,28.09,5,Maroon,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2015,5.25,Comprehensive,51000,20.65,5,Silver,Kolkata
Petrol,SUV,Manual,1,Toyota,Toyota Urban cruiser,2022,9.25,Comprehensive,17000,17.03,5,Brown,Kolkata
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,3.25,Comprehensive,6971,25.17,5,Out Back Bronze,Kolkata
Petrol,Hatchback,Manual,1,Toyota,Toyota Glanza,2023,8.99,Comprehensive,3000,22.35,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,2.89,Comprehensive,27447,24.7,5,Red,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2018,4.99,Comprehensive,22008,21.21,5,Brown,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Alcazar,2021,16.5,Comprehensive,9000,14.5,7,Silver,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2015,4.55,Comprehensive,44000,17.01,5,Silver,Kolkata
Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2016,7.9,Comprehensive,46000,13.0,5,Silver,Kolkata
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,5.99,Comprehensive,60000,22.77,5,White,Kolkata
Petrol,Sedan,Automatic,1,Toyota,Toyota Yaris,2018,7.99,Comprehensive,37000,17.8,5,Red,Kolkata
Diesel,SUV,Automatic,1,Audi,Audi Q5,2017,21.5,Comprehensive,40000,14.16,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,5.75,Comprehensive,9000,21.4,5,White,Kolkata
